ID,Date_ID,Sale_ID,Quantity,Discount,Stock_Develop
5425,1446,9960,83,0.0,99
5426,1424,6041,7,0.0,35
5427,1446,3561,78,0.0,93
5428,410,4759,73,0.0,9
5429,1059,627,37,0.0,85
5430,1140,5015,50,0.0,55
5431,550,1376,9,0.0,20
5432,915,1182,5,0.0,42
5433,1140,5709,54,0.0,67
5434,410,491,48,0.0,3
5435,1140,3730,9,0.0,77
5436,1140,5975,52,0.0,70
5437,915,3535,30,0.0,39
5438,185,3297,78,0.0,71
5439,859,1941,60,0.0,20
5440,129,5015,3,0.0,32
5441,1059,1883,52,0.0,91
5442,185,4909,24,0.0,77
5443,1280,2988,28,0.0,25
5444,1059,5586,39,0.0,4
5445,1059,3160,55,0.0,25
5446,351,4531,75,0.0,91
5447,1081,682,81,0.0,56
5448,1140,5255,82,0.0,26
5449,1059,1074,81,0.0,74
5450,550,2388,25,0.0,10
5451,329,2694,14,0.0,36
5452,1224,9563,85,0.0,58
5453,1224,4341,11,0.0,52
5454,1446,2157,47,0.0,42
5455,1224,7967,27,0.0,4
5456,716,2581,4,0.0,60
5457,1140,7258,51,0.0,90
5458,1059,2160,34,0.0,89
5459,1280,6773,40,0.0,95
5460,915,1628,71,0.0,3
5461,550,8220,18,0.0,60
5462,129,7081,19,0.0,99
5463,494,1986,82,0.0,67
5464,185,9714,15,0.0,85
5465,1224,8489,75,0.0,98
5466,1140,2182,12,0.0,14
5467,44,2297,35,0.0,71
5468,1280,7165,36,0.0,60
5469,694,2598,12,0.0,57
5470,859,902,16,0.0,89
5471,716,6061,92,0.0,81
5472,859,9291,44,0.0,58
5473,44,1678,44,0.0,68
5474,1424,2882,36,0.0,7
5475,185,5623,59,0.0,97
5476,859,8053,30,0.0,44
5477,1081,1379,16,0.0,50
5478,1081,1249,80,0.0,83
5479,1424,5651,84,0.0,20
5480,859,6080,9,0.0,21
5481,494,9457,46,0.0,72
5482,44,7037,5,0.0,72
5483,351,6488,95,0.0,71
5484,716,1059,18,0.0,39
5485,694,2049,44,0.0,71
5486,1081,6116,86,0.0,96
5487,494,4249,39,0.0,58
5488,410,2477,66,0.0,54
5489,1224,4604,58,0.0,71
5490,44,3554,67,0.0,10
5491,694,9954,47,0.0,15
5492,550,221,92,0.0,7
5493,859,4819,75,0.0,98
5494,1140,7193,74,0.0,22
5495,716,4624,84,0.0,88
5496,1081,7350,95,0.0,25
5497,494,5619,53,0.0,1
5498,1140,9857,51,0.0,62
5499,351,7210,45,0.0,70
5500,494,4577,48,0.0,52
5501,550,1872,22,0.0,33
5502,859,7916,82,0.0,79
5503,329,1463,12,0.0,33
5504,1280,5522,79,0.0,71
5505,775,8537,55,0.0,78
5506,859,8237,98,0.0,48
5507,1081,7814,45,0.0,67
5508,1081,2069,92,0.0,72
5509,329,5754,63,0.0,13
5510,859,7238,64,0.0,21
5511,915,7017,44,0.0,87
5512,915,6192,15,0.0,22
5513,1224,1515,99,0.0,21
5514,1059,2599,17,0.0,81
5515,329,1002,75,0.0,68
5516,550,1034,61,0.0,14
5517,775,6900,26,0.0,4
5518,410,8466,29,0.0,45
5519,694,5052,89,0.0,22
5520,1081,9972,4,0.0,56
5521,1081,4477,27,0.0,60
5522,1059,479,42,0.0,5
5523,410,516,86,0.0,68
5524,44,1192,24,0.0,36
5525,550,6298,19,0.0,50
5526,775,9604,41,0.0,53
5527,1140,272,91,0.0,33
5528,1059,8335,83,0.0,58
5529,694,7779,13,0.0,43
5530,1424,6009,95,0.0,59
5531,775,7988,66,0.0,91
5532,716,3333,91,0.0,86
5533,716,788,64,0.0,78
5534,859,6223,72,0.0,29
5535,129,9874,12,0.0,38
5536,694,623,29,0.0,96
5537,351,3842,29,0.0,22
5538,185,3677,86,0.0,6
5539,694,2573,30,0.0,18
5540,694,6916,73,0.0,75
5541,351,5034,69,0.0,61
5542,494,7789,13,0.0,55
5543,494,5215,2,0.0,68
5544,1280,4713,33,0.0,17
5545,716,67,4,0.0,49
5546,1059,7534,56,0.0,58
5547,915,4617,74,0.0,44
5548,1059,1141,57,0.0,64
5549,915,5731,97,0.0,96
5550,694,7466,2,0.0,99
5551,1059,9380,63,0.0,35
5552,775,4472,12,0.0,52
5553,329,3340,16,0.0,6
5554,129,549,60,0.0,7
5555,550,7676,99,0.0,23
5556,550,8265,56,0.0,72
5557,694,199,73,0.0,8
5558,859,9974,3,0.0,58
5559,185,572,92,0.0,44
5560,716,791,52,0.0,97
5561,1081,9831,16,0.0,91
5562,915,1175,83,0.0,86
5563,915,179,75,0.0,4
5564,329,2245,46,0.0,44
5565,44,4087,31,0.0,41
5566,694,735,1,0.0,8
5567,859,6233,55,0.0,25
5568,1081,799,30,0.0,89
5569,1446,7602,85,0.0,99
5570,129,8980,79,0.0,37
5571,329,2796,16,0.0,62
5572,1424,4589,68,0.0,49
5573,550,7298,88,0.0,82
5574,410,3085,40,0.0,98
5575,775,732,87,0.0,36
5576,329,1130,17,0.0,12
5577,44,1606,99,0.0,89
5578,1081,2934,26,0.0,43
5579,1224,9408,35,0.0,41
5580,1424,8517,79,0.0,8
5581,410,5075,15,0.0,23
5582,694,7100,27,0.0,51
5583,1424,1491,72,0.0,58
5584,129,894,15,0.0,65
5585,550,1391,72,0.0,65
5586,410,3390,4,0.0,90
5587,859,4240,65,0.0,36
5588,1140,4480,25,0.0,27
5589,1280,2264,99,0.0,62
5590,129,3433,8,0.0,17
5591,1059,2372,49,0.0,22
5592,1280,4313,17,0.0,76
5593,694,1516,28,0.0,15
5594,1140,6327,70,0.0,8
5595,1280,7089,6,0.0,72
5596,351,5587,55,0.0,58
5597,716,2918,1,0.0,40
5598,1059,5732,67,0.0,68
5599,1224,7687,52,0.0,18
5600,44,1168,73,0.0,59
5601,716,8303,79,0.0,48
5602,1140,5110,40,0.0,5
5603,550,4328,84,0.0,21
5604,1446,5811,16,0.0,81
5605,494,3656,74,0.0,3
5606,410,3794,78,0.0,90
5607,1224,9948,16,0.0,59
5608,694,6739,15,0.0,72
5609,1081,1578,41,0.0,94
5610,859,9489,90,0.0,65
5611,351,2221,10,0.0,28
5612,129,9165,60,0.0,38
5613,129,1031,12,0.0,37
5614,775,6692,37,0.0,30
5615,129,3993,14,0.0,81
5616,1081,914,25,0.0,33
5617,351,6359,94,0.0,81
5618,1224,2182,53,0.0,68
5619,1280,3198,30,0.0,71
5620,1446,6041,59,0.0,35
5621,1280,1463,63,0.0,84
5622,694,7038,99,0.0,38
5623,351,9500,79,0.0,19
5624,494,4995,95,0.0,55
5625,1424,9382,18,0.0,98
5626,1140,5309,71,0.0,47
5627,185,6222,67,0.0,14
5628,44,7091,5,0.0,59
5629,1280,7770,89,0.0,46
5630,915,688,16,0.0,69
5631,185,4662,79,0.0,40
5632,1081,9400,84,0.0,28
5633,1224,1895,41,0.0,65
5634,185,7390,60,0.0,54
5635,1224,4923,86,0.0,95
5636,185,6323,35,0.0,21
5637,915,3184,27,0.0,22
5638,859,3798,12,0.0,74
5639,1140,5179,33,0.0,20
5640,915,9837,24,0.0,91
5641,550,3969,26,0.0,4
5642,494,2717,98,0.0,20
5643,694,191,13,0.0,99
5644,859,1336,92,0.0,28
5645,1224,8182,20,0.0,82
5646,1446,379,72,0.0,11
5647,185,3830,50,0.0,81
5648,129,6381,80,0.0,37
5649,716,616,34,0.0,9
5650,1140,2331,96,0.0,1
5651,129,1755,30,0.0,11
5652,44,464,99,0.0,61
5653,550,9159,16,0.0,32
5654,44,4268,48,0.0,38
5655,329,3159,9,0.0,51
5656,915,3625,54,0.0,46
5657,44,4939,31,0.0,74
5658,915,5418,19,0.0,54
5659,1140,6005,34,0.0,80
5660,775,8882,62,0.0,71
5661,44,5604,80,0.0,69
5662,185,2213,88,0.0,89
5663,1059,6121,16,0.0,77
5664,775,5819,79,0.0,73
5665,129,383,31,0.0,5
5666,1280,2257,52,0.0,78
5667,185,1413,56,0.0,19
5668,494,9776,71,0.0,86
5669,716,6147,44,0.0,40
5670,1424,372,15,0.0,4
5671,775,5807,66,0.0,84
5672,351,5566,86,0.0,52
5673,775,8803,24,0.0,89
5674,716,8308,89,0.0,37
5675,1280,7438,61,0.0,61
5676,494,447,12,0.0,36
5677,1140,1392,14,0.0,20
5678,1081,1341,34,0.0,1
5679,1424,2940,20,0.0,88
5680,1224,5970,63,0.0,64
5681,1424,9266,78,0.0,61
5682,1424,4814,82,0.0,96
5683,410,3570,35,0.0,39
5684,351,5455,63,0.0,35
5685,329,3151,81,0.0,13
5686,1081,9798,48,0.0,93
5687,915,6415,45,0.0,10
5688,1280,4658,87,0.0,30
5689,351,6948,86,0.0,64
5690,410,7944,49,0.0,10
5691,1140,3663,31,0.0,99
5692,775,4483,29,0.0,97
5693,1280,4798,25,0.0,81
5694,494,5069,96,0.0,32
5695,859,5481,95,0.0,87
5696,694,8034,6,0.0,78
5697,1446,984,37,0.0,77
5698,1280,5608,17,0.0,1
5699,915,8544,31,0.0,13
5700,775,9917,58,0.0,39
5701,329,9472,21,0.0,64
5702,1446,1908,2,0.0,48
5703,859,6925,7,0.0,72
5704,1424,9217,91,0.0,45
5705,716,8738,22,0.0,72
5706,44,4175,4,0.0,10
5707,1224,9081,91,0.0,70
5708,185,7266,45,0.0,12
5709,859,9298,96,0.0,77
5710,1446,1991,85,0.0,15
5711,859,5597,99,0.0,92
5712,1424,3999,73,0.0,26
5713,44,3776,92,0.0,5
5714,716,9113,10,0.0,54
5715,129,4646,87,0.0,84
5716,410,2062,24,0.0,44
5717,1280,4488,57,0.0,45
5718,716,4436,4,0.0,13
5719,329,2645,81,0.0,10
5720,915,1046,48,0.0,20
5721,550,7952,88,0.0,49
5722,1059,6450,58,0.0,67
5723,329,2682,1,0.0,86
5724,915,3200,66,0.0,45
5725,410,6769,40,0.0,6
5726,775,9131,48,0.0,68
5727,1446,7441,53,0.0,59
5728,1059,8634,6,0.0,94
5729,1280,2551,14,0.0,80
5730,716,4226,62,0.0,78
5731,775,597,36,0.0,82
5732,1081,6055,21,0.0,45
5733,44,1506,25,0.0,44
5734,1081,9054,54,0.0,27
5735,1446,6469,72,0.0,6
5736,1280,7237,27,0.0,6
5737,494,1552,78,0.0,92
5738,716,9929,4,0.0,17
5739,859,6853,8,0.0,8
5740,716,1450,91,0.0,44
5741,1224,5954,83,0.0,86
5742,694,8457,94,0.0,37
5743,351,8043,92,0.0,3
5744,550,2660,91,0.0,12
5745,915,7510,61,0.0,96
5746,329,7894,37,0.0,79
5747,185,7446,44,0.0,45
5748,1059,2722,3,0.0,38
5749,716,9655,49,0.0,40
5750,915,9638,28,0.0,98
5751,915,2926,83,0.0,69
5752,410,9825,91,0.0,41
5753,351,7105,87,0.0,64
5754,494,6241,83,0.0,76
5755,1081,513,57,0.0,8
5756,859,216,13,0.0,17
5757,351,7300,94,0.0,50
5758,1081,3154,41,0.0,30
5759,550,7451,72,0.0,19
5760,1280,1707,29,0.0,60
5761,494,1568,43,0.0,51
5762,129,1129,50,0.0,95
5763,1424,3511,50,0.0,16
5764,1424,7868,47,0.0,41
5765,915,2366,70,0.0,20
5766,694,5584,56,0.0,84
5767,1224,4898,17,0.0,45
5768,550,5719,29,0.0,29
5769,915,6002,56,0.0,9
5770,129,4568,52,0.0,35
5771,410,9272,48,0.0,48
5772,351,2742,2,0.0,36
5773,694,3021,33,0.0,36
5774,1081,6257,59,0.0,71
5775,1446,229,39,0.0,98
5776,1446,8363,55,0.0,60
5777,351,295,35,0.0,51
5778,550,4285,31,0.0,58
5779,129,8618,76,0.0,91
5780,410,6802,31,0.0,6
5781,1059,919,26,0.0,9
5782,775,499,96,0.0,75
5783,329,2810,49,0.0,38
5784,351,4962,60,0.0,86
5785,1280,9018,50,0.0,40
5786,351,3780,60,0.0,43
5787,859,2119,3,0.0,35
5788,351,6392,20,0.0,42
5789,1424,146,56,0.0,52
5790,1224,7943,47,0.0,42
5791,716,4566,2,0.0,82
5792,410,193,63,0.0,97
5793,129,5188,77,0.0,14
5794,915,6638,93,0.0,76
5795,1280,8244,63,0.0,45
5796,716,2411,51,0.0,30
5797,44,1821,70,0.0,10
5798,1224,2965,42,0.0,22
5799,185,2522,8,0.0,56
5800,410,2569,26,0.0,6
5801,1140,5883,54,0.0,62
5802,1224,1868,74,0.0,58
5803,1081,7466,38,0.0,74
5804,550,7603,56,0.0,63
5805,494,3200,65,0.0,36
5806,1446,6104,66,0.0,11
5807,1280,241,43,0.0,99
5808,185,3441,64,0.0,94
5809,494,4632,35,0.0,38
5810,1280,9600,65,0.0,30
5811,550,8275,68,0.0,27
5812,494,5078,3,0.0,90
5813,550,3769,88,0.0,64
5814,1224,9143,55,0.0,27
5815,775,7996,81,0.0,79
5816,410,8803,27,0.0,46
5817,1224,6430,25,0.0,93
5818,775,3606,59,0.0,33
5819,1081,2174,84,0.0,19
5820,410,9715,39,0.0,63
5821,775,6569,54,0.0,65
5822,694,2602,51,0.0,8
5823,775,2658,30,0.0,96
5824,550,6081,70,0.0,64
5825,1224,7326,71,0.0,85
5826,1224,2160,27,0.0,45
5827,1280,3831,5,0.0,2
5828,1081,8314,26,0.0,1
5829,859,4369,36,0.0,82
5830,1059,1318,11,0.0,59
5831,129,4494,56,0.0,35
5832,129,1231,23,0.0,7
5833,1081,1134,3,0.0,57
5834,1081,7608,79,0.0,5
5835,329,1302,58,0.0,71
5836,494,1911,44,0.0,32
5837,915,8083,89,0.0,88
5838,859,8108,80,0.0,99
5839,351,9698,96,0.0,86
5840,915,7971,26,0.0,42
5841,1446,1917,69,0.0,21
5842,915,6997,10,0.0,65
5843,550,2758,75,0.0,55
5844,915,6465,97,0.0,15
5845,1280,179,92,0.0,27
5846,1424,9089,57,0.0,76
5847,1224,6363,80,0.0,21
5848,410,9744,44,0.0,12
5849,915,8684,2,0.0,37
5850,775,61,29,0.0,31
5851,1424,9270,2,0.0,69
5852,1446,6682,86,0.0,96
5853,410,2896,75,0.0,89
5854,550,586,35,0.0,75
5855,1081,5824,96,0.0,85
5856,859,535,64,0.0,90
5857,494,3463,5,0.0,66
5858,1446,4012,91,0.0,48
5859,185,3399,51,0.0,43
5860,775,2156,76,0.0,20
5861,329,5967,8,0.0,1
5862,351,7330,3,0.0,8
5863,129,6958,96,0.0,42
5864,1081,9197,22,0.0,3
5865,1280,5326,63,0.0,53
5866,859,8519,28,0.0,46
5867,1446,4704,90,0.0,52
5868,1446,2707,45,0.0,53
5869,129,2,21,0.0,80
5870,859,9226,75,0.0,74
5871,185,8317,27,0.0,46
5872,44,1105,7,0.0,40
5873,1081,1862,73,0.0,54
5874,494,5270,47,0.0,14
5875,1059,6944,48,0.0,79
5876,1446,8321,98,0.0,4
5877,329,438,43,0.0,99
5878,1224,4847,26,0.0,93
5879,1081,3130,70,0.0,69
5880,410,9414,76,0.0,10
5881,1059,8082,37,0.0,21
5882,494,902,50,0.0,42
5883,1081,5399,44,0.0,99
5884,129,6679,1,0.0,24
5885,859,5530,35,0.0,21
5886,1446,6605,68,0.0,93
5887,1224,3919,40,0.0,35
5888,129,1068,50,0.0,96
5889,716,27,72,0.0,59
5890,550,6938,66,0.0,93
5891,1081,7265,12,0.0,98
5892,410,7119,72,0.0,23
5893,694,548,41,0.0,18
5894,494,8759,60,0.0,46
5895,329,8896,31,0.0,75
5896,1140,5339,85,0.0,29
5897,1140,3141,95,0.0,39
5898,1424,7997,32,0.0,2
5899,351,1591,20,0.0,88
5900,1081,7777,83,0.0,6
5901,1140,4944,47,0.0,36
5902,185,8998,94,0.0,40
5903,550,7799,73,0.0,85
5904,1059,3792,84,0.0,73
5905,1140,1358,18,0.0,13
5906,494,8093,77,0.0,41
5907,129,3226,60,0.0,50
5908,185,2461,30,0.0,35
5909,1081,8738,29,0.0,88
5910,1424,2729,52,0.0,93
5911,351,6727,51,0.0,62
5912,1140,7482,30,0.0,72
5913,1059,6431,69,0.0,7
5914,185,3115,68,0.0,23
5915,1280,617,50,0.0,74
5916,550,3645,59,0.0,32
5917,859,6414,31,0.0,8
5918,410,1204,42,0.0,85
5919,775,9952,33,0.0,3
5920,694,2566,65,0.0,10
5921,716,3175,19,0.0,27
5922,1446,3082,15,0.0,12
5923,716,2631,66,0.0,17
5924,1140,3162,68,0.0,81
5925,1280,4322,3,0.0,90
5926,716,8862,87,0.0,71
5927,859,6270,60,0.0,61
5928,859,7100,43,0.0,66
5929,694,7377,53,0.0,16
5930,329,4079,70,0.0,85
5931,1081,5802,94,0.0,41
5932,716,4152,23,0.0,41
5933,775,8912,49,0.0,9
5934,1224,2601,15,0.0,40
5935,494,6176,47,0.0,91
5936,915,667,81,0.0,86
5937,1140,284,9,0.0,22
5938,1446,5841,66,0.0,65
5939,1424,3566,50,0.0,79
5940,351,4594,53,0.0,70
5941,550,1466,93,0.0,40
5942,329,8322,42,0.0,26
5943,1446,4735,46,0.0,85
5944,129,6258,95,0.0,34
5945,494,7367,96,0.0,2
5946,329,3673,58,0.0,6
5947,915,7383,1,0.0,22
5948,129,6588,94,0.0,12
5949,859,993,92,0.0,48
5950,1446,6859,90,0.0,70
5951,694,2122,82,0.0,33
5952,1224,2224,1,0.0,21
5953,1280,4523,41,0.0,2
5954,129,3189,48,0.0,3
5955,329,3238,83,0.0,49
5956,129,4137,99,0.0,90
5957,859,344,33,0.0,74
5958,1224,4705,72,0.0,95
5959,1280,4824,91,0.0,17
5960,329,4921,42,0.0,33
5961,44,3202,8,0.0,93
5962,775,5472,58,0.0,87
5963,694,889,96,0.0,99
5964,1081,9534,83,0.0,55
5965,1081,7128,30,0.0,68
5966,550,3721,60,0.0,90
5967,44,2884,10,0.0,22
5968,859,4213,64,0.0,59
5969,44,6962,36,0.0,17
5970,1446,2416,16,0.0,90
5971,129,9310,3,0.0,71
5972,1224,3002,86,0.0,97
5973,351,1739,86,0.0,41
5974,550,1365,85,0.0,71
5975,1424,2709,94,0.0,85
5976,329,925,27,0.0,92
5977,1224,152,66,0.0,33
5978,129,8778,72,0.0,80
5979,329,8045,43,0.0,48
5980,1081,913,23,0.0,58
5981,1446,2322,39,0.0,7
5982,1140,496,38,0.0,27
5983,494,2149,36,0.0,51
5984,1280,557,14,0.0,40
5985,859,1553,95,0.0,18
5986,1140,2121,57,0.0,83
5987,915,3086,47,0.0,2
5988,185,3505,51,0.0,49
5989,351,157,19,0.0,7
5990,859,8927,30,0.0,9
5991,329,7506,16,0.0,56
5992,1424,7163,76,0.0,81
5993,694,5524,64,0.0,48
5994,775,7544,60,0.0,61
5995,694,8056,88,0.0,64
5996,185,4655,42,0.0,69
5997,1081,6251,38,0.0,74
5998,915,7247,61,0.0,72
5999,915,155,96,0.0,83
6000,550,7951,50,0.0,8
6001,44,997,19,0.0,13
6002,329,4627,40,0.0,83
6003,494,2906,47,0.0,82
6004,129,9370,62,0.0,11
6005,1224,154,69,0.0,58
6006,329,7854,46,0.0,88
6007,694,6482,63,0.0,52
6008,1081,5600,47,0.0,57
6009,550,1717,2,0.0,54
6010,351,787,51,0.0,61
6011,1081,4369,96,0.0,14
6012,694,8097,91,0.0,53
6013,351,4273,2,0.0,28
6014,1081,3768,37,0.0,59
6015,329,8835,37,0.0,1
6016,351,5995,57,0.0,78
6017,185,7217,22,0.0,87
6018,1280,8858,98,0.0,13
6019,44,3427,64,0.0,23
6020,494,3784,91,0.0,74
6021,494,5428,81,0.0,46
6022,694,7012,39,0.0,92
6023,1446,8053,87,0.0,97
6024,915,3702,74,0.0,72
6025,329,9262,22,0.0,43
6026,494,2350,15,0.0,90
6027,1140,7012,61,0.0,83
6028,775,7056,60,0.0,6
6029,859,1213,50,0.0,35
6030,915,6966,61,0.0,41
6031,494,9345,62,0.0,79
6032,550,6705,40,0.0,71
6033,550,7434,36,0.0,86
6034,1424,2512,39,0.0,22
6035,329,144,16,0.0,62
6036,329,7368,56,0.0,83
6037,410,3229,28,0.0,43
6038,716,4583,35,0.0,60
6039,775,6032,32,0.0,67
6040,185,4244,52,0.0,96
6041,550,9550,47,0.0,5
6042,329,2714,88,0.0,40
6043,716,4186,63,0.0,50
6044,859,9550,21,0.0,63
6045,410,7329,83,0.0,40
6046,1280,4634,32,0.0,80
6047,44,3193,34,0.0,22
6048,329,301,52,0.0,1
6049,410,724,82,0.0,17
6050,185,5695,11,0.0,8
6051,1059,3011,75,0.0,56
6052,494,5556,82,0.0,21
6053,550,68,1,0.0,85
6054,494,2507,40,0.0,59
6055,329,1538,1,0.0,29
6056,1059,398,24,0.0,96
6057,859,5681,41,0.0,3
6058,1059,9356,86,0.0,14
6059,915,4826,71,0.0,45
6060,1280,8748,81,0.0,49
6061,494,6049,49,0.0,22
6062,1424,3662,12,0.0,83
6063,351,9944,65,0.0,9
6064,351,2942,67,0.0,99
6065,494,7068,94,0.0,38
6066,1059,5092,87,0.0,8
6067,185,1602,59,0.0,50
6068,351,1481,72,0.0,28
6069,1081,6231,17,0.0,23
6070,44,9295,6,0.0,29
6071,694,3277,60,0.0,80
6072,694,6448,56,0.0,21
6073,550,5500,12,0.0,57
6074,494,6274,21,0.0,85
6075,129,1300,75,0.0,90
6076,494,5819,66,0.0,69
6077,550,6702,20,0.0,31
6078,329,4995,64,0.0,42
6079,1081,7490,20,0.0,21
6080,44,9728,95,0.0,57
6081,716,8270,36,0.0,18
6082,1081,2832,62,0.0,78
6083,859,2722,24,0.0,38
6084,351,1533,86,0.0,89
6085,1081,8430,9,0.0,75
6086,1446,5254,58,0.0,16
6087,550,1997,49,0.0,51
6088,1280,5312,81,0.0,22
6089,351,278,98,0.0,30
6090,494,3090,53,0.0,40
6091,915,524,11,0.0,83
6092,716,4276,6,0.0,69
6093,1424,5366,59,0.0,50
6094,1081,3123,51,0.0,11
6095,550,8168,49,0.0,57
6096,1059,5191,87,0.0,7
6097,329,4576,47,0.0,95
6098,351,7728,45,0.0,26
6099,716,1798,49,0.0,88
6100,44,2132,40,0.0,11
6101,1280,7323,90,0.0,22
6102,1140,6501,9,0.0,23
6103,494,816,8,0.0,59
6104,129,8635,49,0.0,9
6105,859,6667,52,0.0,30
6106,410,143,26,0.0,35
6107,1224,1411,12,0.0,54
6108,1446,535,97,0.0,34
6109,716,9909,64,0.0,69
6110,915,3365,71,0.0,49
6111,329,1033,80,0.0,70
6112,1081,3343,26,0.0,81
6113,329,9603,89,0.0,34
6114,1224,6086,35,0.0,45
6115,1059,4501,93,0.0,36
6116,1059,1173,50,0.0,81
6117,1059,9081,92,0.0,91
6118,1446,4518,16,0.0,56
6119,859,8008,83,0.0,10
6120,859,1642,40,0.0,25
6121,716,472,6,0.0,15
6122,775,2941,91,0.0,44
6123,775,8739,67,0.0,27
6124,1224,4727,98,0.0,66
6125,329,7671,17,0.0,55
6126,1059,3724,32,0.0,20
6127,550,364,24,0.0,26
6128,1280,3310,99,0.0,1
6129,351,546,35,0.0,78
6130,550,3241,96,0.0,85
6131,915,6666,53,0.0,87
6132,1424,1937,15,0.0,56
6133,351,9155,37,0.0,84
6134,1424,883,25,0.0,77
6135,1280,3841,85,0.0,23
6136,494,6924,78,0.0,91
6137,775,9063,23,0.0,92
6138,329,4612,55,0.0,2
6139,1224,9058,7,0.0,39
6140,1140,5205,5,0.0,61
6141,1059,7289,78,0.0,69
6142,716,3204,83,0.0,66
6143,1140,2245,71,0.0,23
6144,1446,19,72,0.0,95
6145,716,642,68,0.0,23
6146,716,3084,6,0.0,96
6147,1081,5201,10,0.0,40
6148,329,8522,50,0.0,59
6149,129,866,14,0.0,42
6150,129,774,13,0.0,74
6151,129,4733,71,0.0,96
6152,915,3519,21,0.0,21
6153,1280,6796,97,0.0,72
6154,1424,6985,11,0.0,9
6155,1224,2568,6,0.0,52
6156,1081,1675,36,0.0,92
6157,859,740,75,0.0,84
6158,351,1546,55,0.0,54
6159,1140,9328,34,0.0,28
6160,494,5128,94,0.0,43
6161,915,6948,73,0.0,96
6162,1059,6621,71,0.0,30
6163,1224,9066,46,0.0,46
6164,185,4556,37,0.0,76
6165,859,5646,60,0.0,37
6166,129,8944,18,0.0,79
6167,494,7125,49,0.0,44
6168,694,9046,93,0.0,85
6169,129,3733,85,0.0,82
6170,716,2284,14,0.0,33
6171,1424,9522,16,0.0,58
6172,915,8670,26,0.0,31
6173,329,6999,95,0.0,49
6174,1140,5414,51,0.0,29
6175,44,1270,75,0.0,64
6176,351,7869,96,0.0,90
6177,351,2604,90,0.0,97
6178,1280,5962,63,0.0,79
6179,44,9662,33,0.0,60
6180,1446,8570,60,0.0,41
6181,329,7558,37,0.0,1
6182,1140,1681,11,0.0,26
6183,716,8434,20,0.0,84
6184,694,9112,77,0.0,11
6185,716,5683,34,0.0,18
6186,716,8085,60,0.0,92
6187,716,5368,97,0.0,87
6188,716,70,58,0.0,72
6189,859,3925,43,0.0,93
6190,1224,6201,68,0.0,52
6191,859,2008,54,0.0,74
6192,1280,8993,72,0.0,46
6193,550,8120,60,0.0,12
6194,329,2780,11,0.0,30
6195,1081,4921,66,0.0,63
6196,1059,756,22,0.0,95
6197,494,6496,4,0.0,64
6198,1140,5936,42,0.0,25
6199,410,9514,89,0.0,64
6200,716,2331,52,0.0,23
6201,1280,5706,44,0.0,59
6202,410,8302,15,0.0,6
6203,915,1017,76,0.0,71
6204,1224,7348,97,0.0,81
6205,1059,8217,32,0.0,77
6206,1424,4939,70,0.0,68
6207,129,2839,1,0.0,13
6208,129,738,20,0.0,93
6209,1224,6201,69,0.0,45
6210,351,8372,37,0.0,70
6211,775,232,51,0.0,53
6212,329,1918,2,0.0,3
6213,494,8535,78,0.0,44
6214,129,5919,17,0.0,7
6215,716,2624,50,0.0,79
6216,1424,8647,82,0.0,8
6217,1081,6402,17,0.0,28
6218,716,7073,31,0.0,70
6219,915,2277,56,0.0,49
6220,1280,7394,31,0.0,53
6221,1140,8788,36,0.0,5
6222,329,3875,19,0.0,81
6223,915,4531,61,0.0,86
6224,694,7165,32,0.0,22
6225,694,4498,81,0.0,31
6226,775,7934,88,0.0,95
6227,1280,2136,4,0.0,37
6228,129,6728,69,0.0,99
6229,410,1566,47,0.0,11
6230,1280,309,41,0.0,38
6231,915,8535,1,0.0,29
6232,1140,8628,90,0.0,3
6233,329,8369,42,0.0,50
6234,694,139,67,0.0,36
6235,550,194,23,0.0,78
6236,494,3258,13,0.0,41
6237,185,3236,86,0.0,14
6238,494,943,95,0.0,39
6239,859,4621,61,0.0,6
6240,1059,5721,72,0.0,22
6241,1081,6354,30,0.0,57
6242,1280,4958,46,0.0,96
6243,129,9146,76,0.0,62
6244,859,9495,86,0.0,60
6245,1446,3382,43,0.0,73
6246,694,5840,15,0.0,67
6247,1280,2881,30,0.0,27
6248,775,4888,60,0.0,79
6249,1081,546,24,0.0,34
6250,859,1928,25,0.0,19
6251,185,4153,53,0.0,20
6252,915,5,58,0.0,63
6253,1081,5534,2,0.0,33
6254,1224,9555,65,0.0,7
6255,775,5379,84,0.0,34
6256,550,6234,45,0.0,22
6257,410,2664,44,0.0,24
6258,1424,9466,26,0.0,33
6259,1059,3327,8,0.0,4
6260,410,3660,83,0.0,16
6261,1059,1132,31,0.0,28
6262,329,4764,79,0.0,25
6263,1059,6738,52,0.0,79
6264,185,5093,2,0.0,42
6265,494,6023,66,0.0,90
6266,329,3160,50,0.0,80
6267,44,6160,93,0.0,10
6268,351,7319,97,0.0,5
6269,915,8446,10,0.0,70
6270,351,5308,46,0.0,51
6271,1081,8521,58,0.0,7
6272,410,3045,85,0.0,30
6273,1081,9613,85,0.0,13
6274,1224,5637,13,0.0,86
6275,1081,2893,51,0.0,46
6276,1446,5289,80,0.0,5
6277,694,5813,83,0.0,37
6278,410,655,88,0.0,32
6279,1081,5482,58,0.0,23
6280,129,760,62,0.0,68
6281,1059,6783,23,0.0,34
6282,185,1799,4,0.0,27
6283,1446,5160,31,0.0,83
